name,RA_ICRS,DE_ICRS,Dist,e_Dist,logage,e_logage,Av,e_Av,r_memb,m_binsize,m_memb,M_class,P_class,R_class,rc,rt,c,n0,unc_rc_max,unc_rt_max,unc_c_max,unc_n0_max,unc_rc_min,unc_rt_min,unc_c_min,unc_n0_min,steps_emcee,M_bp,M_rp,M(rt)_dv,M_bp_dv,M_rp_dv,M(rt_min),M(rt),M(rt_max),unc_M(rt_min),unc_M(rt),unc_M(rt_max)
NGC_7423,343.7816,57.0918,3745,390,9.147,0.161,1.966,0.215,0.5,0.5,0.5,M1,P2,R1,1.85472,4.6847900000000005,0.12218,28.55356,0.2441,0.6734,0.0643,9.0917,-0.1698,-0.579,-0.0571,-4.8997,100000,1068.556,1053.174,1168.172,1148.748,1150.991,1105.915,1122.396,1191.619,44.468999999999994,46.592,42.672
NGC_743,29.6181,60.1323,1062,35,8.042,0.202,1.797,0.08900000000000001,0.5,1.0,0.5,M2,P1,R2,1.32134,22.42029,0.14075,5.78389,0.6944,48.7248,0.1671,5.3038,-0.2263,-17.2691,-0.0886,-0.7265,200000,249.96400000000003,254.154,231.88,253.175,254.076,224.828,224.828,224.828,9.3,9.589,8.568999999999999
NGC_744,29.66,55.4754,1258,40,8.261000000000001,0.249,1.116,0.107,0.5,0.5,0.5,M2,P1,R1,1.5769799999999998,4.21799,0.29971,24.26926,0.5701,6.8002,0.3463,27.3073,-0.4253,-1.0828,-0.2026,-10.8701,200000,282.124,326.186,271.641,301.009,331.57199999999995,238.721,243.982,243.982,7.476,8.025,8.147
NGC_7510,347.769,60.5825,3035,226,6.949,0.069,2.962,0.036000000000000004,0.7,0.5,0.7,M1,P2,R1,2.17136,3.70736,0.36521,70.37656,0.5269,0.8696,0.1494,61.3862,-0.3812,-0.4822,-0.1506,-26.8706,100000,1562.831,1290.076,1598.473,1601.484,1532.542,1386.642,1439.159,1613.654,60.747,71.171,74.592
NGC_7654,351.2034,61.5874,1497,36,7.72,0.18600000000000005,2.009,0.032,0.5,0.5,0.5,M1,P1,R1,1.71948,14.92668,0.1532,54.87249,0.0452,2.1405,0.1265,2.0826,-0.0423,-1.8041,-0.0906,-1.7678,100000,4792.7040000000015,4778.666,4615.403,4612.848,4607.93,4878.407,4884.317,4884.317,41.211999999999996,41.915,39.654
NGC_7788,359.1733,61.3925,2695,188,7.258999999999999,0.039,1.707,0.028,0.5,0.5,0.5,M2,P1,R1,0.9365,6.33614,0.25984,29.92796,0.0621,2.7475,0.1584,3.3508,-0.0598,-1.3502,-0.1531,-2.8574,100000,819.107,810.3839999999999,880.789,916.09,902.264,716.817,782.6310000000002,782.6310000000002,28.414,27.775,28.954
Pismis_1,124.5779,-37.104,4333,347,7.0310000000000015,0.503,2.044,0.1,0.5,1.0,0.5,M2,P1,R2,1.35773,4.27573,0.15557,13.91983,0.6788,15.4076,0.134,27.95300000000001,-0.36,-1.5719,-0.096,-5.9355,100000,480.948,462.61,492.06,510.196,491.298,396.761,506.787,614.313,21.087,25.124000000000002,26.362
Pismis_12,140.0058,-45.1302,2114,118,9.087,0.07200000000000001,1.999,0.151,0.5,0.5,0.5,M2,P2,R2,0.85659,29.0542,0.26147,28.0738,0.1154,44.4098,0.3352,4.3927,-0.0761,-20.8336,-0.1768,-1.8603,100000,1209.1989999999996,1090.532,1217.467,1311.366,1227.983,1110.859,1110.859,1110.859,29.50800000000001,31.089000000000002,30.443
Pismis_15,143.684,-48.0458,1872,48,9.258,0.033,1.56,0.062,0.5,0.5,0.5,M2,P2,R2,1.57979,2.16991,1.09826,152.60081,0.2402,0.9162,0.5573,68.4073,-0.46799999999999997,-0.1855,-0.5945,-93.2325,500000,459.1230000000001,465.391,541.403,521.687,555.3480000000002,439.275,473.749,622.089,15.078,18.303,20.808000000000003
Pismis_18,204.2324,-62.0955,2189,80,8.832,0.13699999999999998,2.165,0.069,0.5,0.5,0.5,M1,P1,R1,0.91324,5.08536,0.6712899999999999,64.93899,0.1581,5.9479999999999995,0.5997,23.3044,-0.1191,-1.7469,-0.46299999999999997,-12.4347,200000,1533.354,1647.81,1591.035,1576.6329999999996,1646.918,1383.5,1608.871,1615.361,30.513,31.255,32.736999999999995
Pismis_3,127.8339,-38.6302,2064,158,8.996,0.24,3.313,0.191,0.8,0.5,0.8,M1,P2,R1,3.88355,11.70038,0.08274,31.61635,0.1168,0.5558,0.0568,2.0003,-0.1038,-0.5654,-0.0414,-1.6185,100000,5852.085,6922.191,6344.769,6030.436,6464.781999999998,6571.493,6605.831,6605.831,83.37299999999998,91.294,80.525
Pismis_8,130.409,-46.2708,1756,73,7.1370000000000005,0.085,2.077,0.114,0.5,1.0,0.5,M2,P2,R2,1.3128799999999998,1.96975,0.7589,65.52164,0.2232,0.2002,0.1316,37.4979,-0.1535,-0.166,-0.1359,-18.099,100000,284.54,285.36,280.685,295.23,288.987,252.56,261.58,268.96,13.859000000000002,14.687999999999999,12.114
Platais_8,136.8642,-58.3613,134,0,7.567,0.046,0.189,0.08199999999999999,0.8,0.5,0.8,M1,P1,R1,5.39107,15.02234,0.06774,3.96087,2.7825,25.2312,0.0538,7.2716,-1.5441,-4.5664,-0.034,-1.7054,100000,125.642,115.862,123.154,132.201,124.585,100.815,112.852,117.366,4.072,4.124,4.466
Platais_9,139.4212,-44.1615,182,1,7.744,0.058,0.141,0.06,0.5,0.5,0.5,M1,P1,R1,8.13359,10.46028,0.05138,9.11835,1.1692,1.531,0.0325,4.0498,-1.5843,-0.8338,-0.0216,-4.0246,100000,84.225,78.315,86.25299999999999,90.064,86.273,79.792,79.792,84.225,4.8069999999999995,5.412000000000001,5.023
Pozzo_1,122.3307,-47.3008,345,3,7.086,0.087,0.159,0.041,0.5,0.5,0.5,M1,P1,R1,0.90219,45.38075,0.50105,27.49511,0.0626,35.9022,0.2933,2.0206,-0.0537,-29.7681,-0.2488,-1.1840000000000002,100000,347.68,358.341,364.379,367.262,371.138,350.14,350.14,350.14,11.037,10.394,9.589
RSG_1,75.5248,37.4812,328,1,8.482000000000001,0.157,0.591,0.07400000000000001,0.5,1.0,0.5,M2,P1,R2,1.1453799999999998,34.16782,0.07399,6.05246,0.122,41.1947,0.0632,0.8108,-0.0906,-22.2876,-0.0382,-0.3938,100000,132.42,148.184,143.64600000000004,136.857,145.586,144.401,144.401,144.401,6.646,6.148,5.566
RSG_7,344.3571,59.397,423,2,7.925,0.189,0.703,0.081,0.5,0.5,0.5,M1,P1,R2,5.14358,13.94739,0.0712,2.92883,2.8971,39.9154,0.0572,6.2665,-1.9323,-4.6278,-0.0363,-1.3943,100000,216.374,239.15,224.819,207.39,223.956,203.562,237.726,244.844,7.362999999999999,9.051,8.567
Riddle_4,31.8578,60.2627,2638,100,7.034,0.09,3.036,0.038,0.5,1.0,0.5,M1,P2,R2,1.01063,3.26887,0.13860999999999998,19.22503,0.0983,0.5257,0.0495,3.9384,-0.0768,-0.4255,-0.049,-2.4993,100000,334.246,345.082,332.569,342.043,357.56,304.2390000000001,327.578,345.082,27.346,19.944000000000006,25.339000000000002
Roslund_3,299.6954,20.5102,1583,43,8.036,0.13699999999999998,1.0759999999999998,0.042,0.5,1.0,0.5,M1,P1,R2,1.00742,37.4891,0.12385999999999996,10.24798,0.1198,40.1981,0.1294,1.2433,-0.0913,-25.6615,-0.0744,-0.6951,100000,442.674,439.18300000000005,415.34,449.221,445.693,399.384,399.384,399.384,13.294,13.253,11.712
Roslund_5,302.6951,33.7817,536,2,8.373,0.147,0.373,0.058,0.5,0.5,0.5,M1,P1,R1,5.1903,6.6239399999999975,0.08302000000000001,24.65558,0.7188,1.0315,0.0551,10.652999999999999,-0.9984,-0.542,-0.0412,-11.1227,100000,209.977,244.759,220.893,220.602,241.598,200.96,210.621,217.706,7.518,7.0420000000000025,7.9460000000000015
Roslund_6,307.1285,39.73,353,4,8.413,0.075,0.123,0.036000000000000004,0.5,0.5,0.5,M1,P1,R1,10.6095,14.07806,0.06765,9.47011,1.7071,2.4756,0.0476,4.7262,-2.2258,-1.3353,-0.0329,-4.3952,100000,265.37,278.252,309.138,301.411,319.795,259.573,269.879,278.896,11.259,11.5,11.372
Ruprecht_10,106.6257,-20.1275,1963,99,8.632,0.08900000000000001,0.754,0.094,0.5,1.0,0.5,M2,P1,R2,1.5338,8.82418,0.20443,4.08256,1.0695,56.7182,0.2202,14.8131,-0.5458,-5.7174,-0.1317,-1.4231,100000,118.472,151.792,131.368,118.41,142.27100000000004,116.004,140.685,140.685,5.1610000000000005,6.605,6.235
Ruprecht_100,181.5065,-62.6276,2784,228,8.748,0.095,1.47,0.099,0.5,1.0,0.5,M2,P1,R2,1.12502,5.08969,0.07022,13.12035,0.0881,1.0776,0.0357,1.864,-0.0737,-0.7846,-0.0304,-1.3341,100000,342.793,445.39,365.895,374.997,443.354,321.067,345.811,374.176,16.283,14.13,12.944
Ruprecht_101,182.4103,-62.9903,2851,141,9.013,0.037000000000000005,1.872,0.046,0.5,0.5,0.5,M2,P1,R1,2.71239,9.11329,0.05826,16.743560000000002,0.1597,0.9476,0.0253,1.8935,-0.1402,-0.7875,-0.0221,-1.4997,100000,1746.7320000000002,1562.095,1790.112,1942.961,1859.479,1562.095,1598.684,1632.4589999999996,34.08,37.506,38.369
Ruprecht_102,183.38,-62.7129,2713,433,8.763,0.048,1.588,0.079,0.5,0.5,0.5,M2,P1,R2,1.11917,4.10851,0.42194,17.14176,0.7142,53.2081,0.4617,48.1447,-0.379,-1.8589,-0.2889,-7.24,200000,305.6090000000001,356.347,296.589,318.579,356.3730000000001,315.0490000000001,286.14,286.14,12.529000000000002,10.769,11.872
Ruprecht_111,219.0167,-59.9704,1353,42,9.055,0.053,1.808,0.095,0.5,0.5,0.5,M2,P2,R2,2.88706,3.58817,0.48828,81.36198,0.3594,0.601,0.2558,31.4438,-0.5845,-0.2673,-0.2493,-38.6285,200000,462.583,462.034,525.591,581.5169999999998,597.498,390.614,402.7,449.398,14.429,15.564,15.249
Ruprecht_112,224.2523,-62.556999999999995,2234,59,8.773,0.063,2.327,0.044,0.5,0.5,0.5,M1,P1,R1,3.54231,11.37619,0.08498,17.81607,0.17,0.9836,0.0456,1.811,-0.1449,-0.9008,-0.0389,-1.3852,100000,2354.014,2594.136,2787.186,2636.78,2873.2090000000007,2549.887,2581.746,2604.755,46.672,45.431999999999995,43.69
Ruprecht_117,245.8816,-51.8964,2355,69,8.647,0.139,1.17,0.059,0.5,0.5,0.5,M2,P2,R2,1.43465,11.56225,0.05344,7.45896,0.2486,23.3071,0.0428,1.7511,-0.2002,-4.2717,-0.0243,-1.0524,100000,480.674,491.781,460.981,502.964,541.87,332.585,416.502,421.4380000000001,11.674000000000001,13.523,13.773
