,_Glon,_Glat,Cluster,RA_ICRS,DE_ICRS,N,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_RV,Dist,e_Dist,logage,e_logage,[Fe/H],e_[Fe/H],Av,e_Av,dr3_rv,e_dr3_rv,N_stars_dr3_rv,ra_duarte,dec_duarte
917,279.916906,0.264283,NGC_3105,150.1663,-54.7891,90,-4.158,0.149,2.703,0.13,0.114,0.075,45.405,0.505,7045,2204,7.647,0.429,-0.097,0.159,2.911,0.061,46.13539702320716,0.526766807053524,8.0,150.17192641279794,-54.790578306710536
918,283.262196,-3.81203,NGC_3114,150.5718,-60.0564,1255,-7.364,0.196,3.776,0.201,0.951,0.05,-1.093,0.256,987,19,8.358,0.055,0.096,0.039,0.316,0.033,-1.349315006810531,0.7653889858208631,424.0,150.57190526542868,-60.0365202955954
919,280.776165,4.562142,NGC_3228,155.4634,-51.757,113,-14.855,0.337,-0.667,0.276,2.029,0.077,14.52,2.786,483,6,7.666,0.067,0.143,0.084,0.2,0.022,12.413736420792466,1.5568712828606108,54.0,155.41359368536138,-51.80331810234019
920,286.089598,-2.633265,NGC_3255,156.6329,-60.6758,96,-5.905,0.105,3.314,0.101,0.116,0.057,,,4432,187,8.712,0.514,0.007,0.104,1.028,0.241,11.841590173884493,2.4602812977299595,3.0,156.63402816687469,-60.67316207173061
921,285.856948,0.076252,NGC_3293,158.9663,-58.2281,343,-7.672,0.14,3.339,0.125,0.375,0.047,,,2334,52,7.139,0.016,0.028,0.044,1.009,0.035,-10.970947713899823,1.5313908130284035,5.0,158.96779215291969,-58.23383820006026
922,286.237714,-0.164102,NGC_3324,159.3721,-58.6251,38,-7.128,0.125,2.767,0.132,0.351,0.048,,,2489,135,6.803,0.121,0.294,0.126,1.644,0.09,-10.122242430037348,7.017766886847289,5.0,159.3258633236925,-58.61393767706733
923,284.175058,3.820696,NGC_3330,159.6498,-54.1414,118,-7.702,0.121,2.988,0.103,0.558,0.062,,,1593,84,8.045,0.132,0.047,0.134,0.551,0.061,,,,159.6488950381629,-54.1430780058392
924,289.506261,-0.41484,NGC_3496,164.8815,-60.3363,418,-7.402,0.086,2.671,0.088,0.392,0.035,9.611,0.736,2052,55,8.751,0.053,0.13,0.071,1.62,0.039,8.877441424129591,0.4045930428418527,25.0,164.88856277986338,-60.335721679609335
925,289.55795,1.375277,NGC_3532,166.4115,-58.7221,1762,-10.373,0.409,5.193,0.43,2.062,0.066,5.492,1.833,477,2,8.616,0.015,0.05,0.025,0.136,0.024,4.595093653064116,1.0155202493834543,890.0,166.41242358275724,-58.70689045061195
926,290.742099,0.159544,NGC_3572,167.633,-60.302,112,-6.266,0.102,1.904,0.159,0.383,0.052,,,2276,130,6.811,0.038,0.071,0.068,1.435,0.081,0.1259351671558752,0.6623440027481923,4.0,167.6187753928043,-60.26224701120151
927,291.210671,-0.174662,NGC_3590,168.2616,-60.7875,167,-6.116,0.154,1.023,0.159,0.362,0.053,,,2420,97,7.147,0.055,0.058,0.069,1.662,0.032,,,,168.2577103975011,-60.79328034889989
928,124.683172,-0.602309,NGC_366,16.6186,62.2183,132,-2.086,0.138,-0.431,0.137,0.342,0.065,,,2611,65,7.148,0.254,-0.03,0.172,3.253,0.068,-43.65057201868792,7.824726835433899,6.0,16.629545780097384,62.219387132432864
929,286.750428,16.90809,NGC_3680,171.3866,-43.2486,99,-7.271,0.167,1.131,0.204,0.934,0.045,2.922,1.509,1033,16,9.292,0.023,-0.041,0.036,0.273,0.054,1.768673545012671,0.6138705622548938,56.0,171.38112985976846,-43.22676635867112
930,294.119379,-0.035177,NGC_3766,174.0605,-61.6136,632,-6.736,0.112,0.964,0.126,0.459,0.043,-16.489,0.269,1862,60,7.491,0.071,0.051,0.081,0.803,0.025,-16.93796166824965,0.4753323542053297,23.0,174.0623661143338,-61.61479372905514
931,124.942971,-1.211872,NGC_381,17.0889,61.5938,146,1.6,0.159,-2.257,0.23,0.845,0.046,,,1104,21,8.63,0.13,0.105,0.122,1.375,0.095,-18.62711771129403,3.046891257126172,25.0,17.093965939120604,61.582062235089325
932,294.370217,6.177728,NGC_3960,177.6406,-55.6788,280,-6.52,0.1,1.857,0.097,0.404,0.042,-21.993,0.774,2074,114,8.98,0.06,0.003,0.119,1.075,0.084,-22.5383265279468,0.5734396332074652,18.0,177.64858916170405,-55.68136496256954
933,297.351687,-0.900803,NGC_4052,180.3928,-63.231,170,-6.836,0.086,0.072,0.087,0.327,0.042,-2.607,0.422,2322,113,8.575,0.142,0.093,0.078,1.054,0.099,-15.383329364264108,0.3438469034591864,14.0,180.47105493190648,-63.22643734331256
934,297.543088,1.150546,NGC_4103,181.6026,-61.2492,353,-6.19,0.134,0.088,0.197,0.473,0.058,-24.863,0.292,1873,50,7.457,0.049,0.128,0.073,1.1,0.025,-17.599897271545036,0.5181349742769376,8.0,181.64372692217376,-61.24809885289409
935,125.88585,-2.603455,NGC_433,18.7929,60.1321,110,-1.44,0.11,-0.732,0.109,0.473,0.054,,,1802,89,7.581,0.331,0.048,0.115,2.003,0.085,-38.21581612957378,0.2434087134569525,3.0,18.79359762386873,60.13110013253284
936,299.314008,4.551975,NGC_4337,186.0177,-58.1274,228,-8.842,0.093,1.474,0.09,0.358,0.047,-16.464,0.712,2416,99,9.158,0.031,0.105,0.087,1.295,0.066,-18.236397225672263,0.9326691307173932,50.0,186.0238469758062,-58.12074988803289
937,299.725275,0.833363,NGC_4349,186.0467,-61.8686,196,-7.825,0.154,-0.298,0.136,0.491,0.039,-11.773,0.416,1656,36,8.534,0.13,-0.034,0.071,1.303,0.06,-11.72791059961241,0.4628952273881017,15.0,186.051454457264,-61.86651032680749
938,126.111361,-3.895138,NGC_436,18.9959,58.825,167,-0.993,0.088,-0.578,0.093,0.266,0.055,-79.758,0.355,2743,118,7.861,0.105,-0.122,0.11,1.59,0.034,-77.47195993420503,0.21936407848557,5.0,19.005523329601026,58.81711398707817
939,300.0716,2.646504,NGC_4439,187.1208,-60.0977,61,-7.054,0.209,-0.374,0.26,0.473,0.057,,,1788,114,7.706,0.271,0.019,0.119,1.25,0.079,-30.3970312786532,0.2234835129777181,4.0,187.12366229176004,-60.09841219490944
940,300.632979,-2.028971,NGC_4463,187.4561,-64.8042,85,-5.327,0.101,-0.421,0.099,0.528,0.043,,,1638,41,7.646,0.159,0.158,0.104,1.56,0.04,,,,187.46380082910883,-64.80006238656848
941,126.612116,-4.374468,NGC_457,19.8547,58.2972,584,-1.598,0.096,-0.648,0.105,0.318,0.047,-4.64,1.08,2540,133,7.373,0.073,-0.034,0.153,1.612,0.02,-31.319358201946496,0.3322198330464398,9.0,19.90527298411286,58.2788286642044
942,301.897882,-0.129237,NGC_4609,190.5827,-62.9827,311,-4.876,0.164,-1.029,0.184,0.669,0.056,,,1367,30,7.728,0.158,0.023,0.09,1.225,0.064,-3.637161931208244,10.783409535595116,18.0,190.57675658632897,-62.99360660618614
943,303.20873,2.497846,NGC_4755,193.4189,-60.3727,617,-4.643,0.136,-1.128,0.137,0.464,0.046,,,1887,68,7.257,0.053,0.06,0.076,1.281,0.02,-20.03327414025004,1.083700711309314,10.0,193.41229028060167,-60.37255907140919
944,303.623662,-2.098228,NGC_4815,194.493,-64.9612,552,-5.743,0.119,-0.952,0.115,0.266,0.063,-27.114,0.686,2669,60,8.645,0.053,0.06,0.046,2.351,0.051,-30.00246255333749,0.788878786482968,25.0,194.50104198275412,-64.95974394996094
945,304.032395,3.251286,NGC_4852,195.0312,-59.6019,200,-8.108,0.112,-1.189,0.127,0.761,0.061,,,1230,51,7.949,0.228,0.194,0.075,1.371,0.084,-27.49606904549691,8.798560950365522,27.0,195.0455541660033,-59.598547656961294
946,307.548506,3.520152,NGC_5138,201.8408,-59.0292,108,-3.605,0.104,-1.438,0.094,0.518,0.061,,,1772,56,7.797,0.147,0.091,0.105,0.843,0.063,-21.723602033666097,10.74909276328405,4.0,201.83382175972545,-59.02731244029183
947,307.738805,1.555616,NGC_5168,202.7917,-60.9448,189,-4.112,0.122,-1.474,0.144,0.275,0.071,-18.672,0.886,2423,101,8.835,0.03,0.08,0.101,1.972,0.068,-34.10514368179568,1.3490232424368696,9.0,202.79596442057783,-60.94628677260356
948,308.946287,-0.657416,NGC_5269,206.1589,-62.9063,73,-4.498,0.084,-1.921,0.088,0.463,0.039,-37.259,0.546,1805,108,8.095,0.315,0.153,0.115,1.437,0.068,-38.1601229414183,0.2486523421887279,3.0,206.15021447789485,-62.90531302092282
949,309.149628,-0.706426,NGC_5281,206.618,-62.9119,52,-4.635,0.104,-2.395,0.079,0.612,0.038,,,1453,43,7.78,0.236,0.033,0.105,0.928,0.079,-19.02438483790425,0.183190135559461,8.0,206.61571255148556,-62.92356390866619
950,309.013934,-2.486654,NGC_5288,207.1892,-64.6794,109,-3.873,0.12,-1.928,0.109,0.351,0.048,-23.342,3.641,2351,236,8.514,0.359,0.318,0.16,1.717,0.243,-21.20449837915351,0.7309815784671522,7.0,207.1994756222713,-64.67233909777215
951,310.246233,0.09242,NGC_5316,208.5338,-61.8857,385,-6.302,0.112,-1.513,0.135,0.666,0.057,-14.501,0.343,1309,33,8.168,0.127,-0.022,0.056,1.123,0.035,-14.741091298404465,0.586106622915915,47.0,208.5314297457769,-61.88175299885393
952,311.615185,2.115878,NGC_5381,210.1957,-59.5817,433,-6.034,0.141,-2.921,0.136,0.379,0.053,-38.379,0.668,2066,79,8.702,0.079,0.154,0.067,1.607,0.065,-38.84903314350298,0.7268036974298452,20.0,210.21824848269085,-59.575087478305306
953,315.738968,12.674947,NGC_5460,211.8314,-48.3007,132,-6.635,0.191,-3.434,0.224,1.336,0.064,-7.297,13.49,715,15,8.181,0.117,-0.001,0.059,0.494,0.065,-6.241748988088587,3.6587674835407578,85.0,211.8346820056289,-48.27677081625909
954,127.197928,0.742365,NGC_559,22.3875,63.298,529,-4.253,0.142,0.245,0.16,0.322,0.067,-77.178,0.964,2349,120,8.767,0.061,-0.025,0.076,2.188,0.052,-77.66690415312343,0.7353259846486798,23.0,22.38406603875605,63.30006905599173
955,316.318248,5.61827,NGC_5593,216.4109,-54.7864,90,-5.821,0.162,-2.072,0.141,0.954,0.05,,,995,19,8.302,0.125,0.178,0.09,0.833,0.028,-29.0443811934707,9.028034428296484,26.0,216.42911487869975,-54.78834152158139
956,314.843372,0.991471,NGC_5606,216.9523,-59.6329,44,-4.881,0.099,-2.897,0.1,0.381,0.046,,,2344,134,7.004,0.114,0.143,0.098,1.696,0.037,-77.9530913858088,27.16395107790309,2.0,216.9473198925292,-59.63192699094112
957,314.674711,-0.110262,NGC_5617,217.4495,-60.7197,617,-5.641,0.108,-3.171,0.147,0.401,0.054,-35.135,0.239,1983,42,8.046,0.157,0.064,0.071,1.743,0.037,-34.47341361060259,0.5380342510107592,25.0,217.4386208151075,-60.71874356530677
958,316.84829,3.400286,NGC_5662,218.7514,-56.647,252,-6.439,0.169,-7.246,0.207,1.294,0.054,-20.351,0.698,738,7,8.023,0.185,-0.005,0.066,1.065,0.072,-21.49710107578207,0.8067789819322548,103.0,218.7619028393935,-56.66515849724038
959,317.52308,2.088347,NGC_5715,220.8626,-57.5752,169,-3.49,0.134,-2.301,0.138,0.437,0.048,-26.1,0.677,1729,49,8.817,0.069,0.287,0.071,1.752,0.088,-26.8488422020888,0.6418669568617525,12.0,220.8636219286459,-57.575038041654416
960,319.49769,4.544197,NGC_5749,222.1729,-54.5122,77,-2.759,0.166,-3.08,0.149,0.893,0.047,,,1059,39,8.011,0.15,0.063,0.079,1.182,0.054,-18.28517350514226,0.339209650920236,11.0,222.21767010531065,-54.51481580547642
961,320.969928,5.874568,NGC_5764,223.3849,-52.6677,50,-3.312,0.125,-2.323,0.129,0.466,0.039,-32.419,1.043,1919,123,9.086,0.163,-0.095,0.151,2.25,0.231,-33.170121421617864,1.8200396241837788,16.0,223.38622408325364,-52.66691916327603
962,128.043557,-1.795173,NGC_581,23.3309,60.6602,149,-1.383,0.07,-0.493,0.087,0.374,0.041,,,2292,89,7.469,0.11,-0.02,0.098,1.45,0.035,-44.3677576634618,0.361644702628804,2.0,23.355007856418503,60.65237122918722
963,321.587247,3.620587,NGC_5822,226.0852,-54.3655,655,-7.417,0.247,-5.534,0.209,1.188,0.054,-27.686,1.021,796,27,9.039,0.06,-0.015,0.106,0.481,0.06,-28.92638615664705,1.0544564281900952,357.0,226.04465282777363,-54.37707430810796
964,321.119683,2.454323,NGC_5823,226.3724,-55.6109,496,-3.689,0.154,-2.441,0.152,0.522,0.054,-56.627,0.254,1434,40,8.851,0.029,0.355,0.039,1.011,0.027,-49.66055596809634,1.046173529647041,33.0,226.3674653937367,-55.60857739295506
965,324.361607,1.745506,NGC_5925,231.8346,-54.507,438,-4.32,0.178,-5.145,0.177,0.679,0.054,-37.37,0.523,1242,40,8.694,0.059,0.137,0.091,1.611,0.052,-28.507312364747296,0.7136480902275858,49.0,231.8442839567075,-54.51744571846413
966,326.008462,-1.936286,NGC_5999,238.0466,-56.482,219,-3.389,0.092,-4.21,0.099,0.329,0.04,-30.883,0.355,2191,65,8.293,0.308,0.079,0.111,1.868,0.059,-30.73000956013012,0.331149717810438,13.0,238.0475553425836,-56.47998491226795
967,325.779976,-2.993192,NGC_6005,238.9586,-57.4422,320,-4.019,0.132,-3.801,0.143,0.365,0.065,-24.365,1.423,2238,97,9.043,0.05,-0.101,0.103,1.912,0.078,-24.7764567659204,1.0935555753177746,51.0,238.94833128643444,-57.439967014057736
968,324.522989,-5.86359,NGC_6025,240.7514,-60.4348,320,-2.91,0.202,-3.026,0.199,1.27,0.061,15.101,4.096,756,13,8.237,0.101,0.147,0.054,0.608,0.05,8.700169810654902,4.464999076858337,121.0,240.77352327579936,-60.44214838536471
969,329.281345,-1.49925,NGC_6031,241.8972,-54.0158,73,-2.131,0.126,-3.007,0.119,0.545,0.061,,,1658,92,7.856,0.209,0.108,0.129,1.568,0.043,-28.83324631644843,12.279344161101378,2.0,241.9023430598351,-54.01420759726855
970,329.74024,-2.210239,NGC_6067,243.2957,-54.2258,888,-1.908,0.126,-2.588,0.127,0.448,0.065,-38.814,0.241,1792,23,8.105,0.163,0.089,0.042,1.198,0.037,-38.51364940480564,0.3622066825113737,82.0,243.3028802061822,-54.22736320247934
971,327.756531,-5.425971,NGC_6087,244.7497,-57.9137,243,-1.557,0.149,-2.402,0.151,1.019,0.063,3.243,5.763,929,35,8.003,0.066,0.112,0.093,0.692,0.042,-1.2458212514748517,6.5777979343170285,94.0,244.7354347166178,-57.91331186850971
972,127.739775,2.087682,NGC_609,24.0946,64.5391,222,-0.66,0.132,-0.067,0.129,0.136,0.081,-44.896,1.119,4341,398,8.535,0.12,-0.077,0.103,3.128,0.05,-45.05784586792188,1.03905164698175,14.0,24.106358585969023,64.53865062825521
973,340.732456,5.980838,NGC_6124,246.3593,-40.6838,1230,-0.2,0.398,-2.059,0.379,1.556,0.081,-20.531,1.199,617,9,8.004,0.242,0.154,0.109,2.326,0.065,-21.15845895985905,0.8676095365475502,482.0,246.33706915724096,-40.65097284782832
974,334.914693,-0.214152,NGC_6134,246.9574,-49.1648,803,2.189,0.235,-4.461,0.221,0.847,0.066,-25.089,0.68,1055,51,9.106,0.046,0.063,0.058,1.275,0.075,-25.664025708744106,0.8807423043980342,228.0,246.95455787595685,-49.16821064473323
975,332.943864,-3.166452,NGC_6152,248.2161,-52.6241,196,-2.519,0.106,-4.972,0.084,0.594,0.047,-35.513,0.338,1422,40,8.386,0.091,0.131,0.098,1.128,0.038,-36.10350989925113,0.528415111431864,34.0,248.2080907712062,-52.63262125612189
976,338.39702,1.21567,NGC_6178,248.9331,-45.6457,41,0.436,0.37,-3.316,0.14,1.091,0.102,,,844,15,7.098,0.201,0.068,0.157,0.838,0.047,-4.020222380990339,6.360361556608996,14.0,248.9362555517476,-45.63856704210719
977,340.643023,2.140595,NGC_6192,250.073,-43.3577,514,1.663,0.213,-0.17,0.166,0.572,0.065,-7.786,0.601,1574,134,7.931,0.201,0.225,0.172,2.121,0.072,-7.531281319787759,0.6096799553887109,34.0,250.07758985610693,-43.35383439541351
978,336.672637,-1.574937,NGC_6193,250.2967,-48.7927,304,1.293,0.373,-4.066,0.279,0.803,0.094,-64.534,1.302,1080,58,6.703,0.042,0.139,0.13,1.584,0.052,-64.31366326187428,2.937447382838292,51.0,250.3171441212445,-48.78662756665117
979,338.001171,-1.067184,NGC_6200,251.0322,-47.4582,433,-0.95,0.333,-2.244,0.351,0.307,0.265,,,2352,205,7.138,0.06,0.166,0.122,1.858,0.038,-54.43646627671562,1.8520392323862256,31.0,251.04122038080632,-47.45905065205494
980,338.550314,-1.044283,NGC_6204,251.5338,-47.0269,209,-0.687,0.268,-0.57,0.233,0.809,0.066,,,1142,24,8.062,0.196,0.096,0.055,1.504,0.057,8.169655605346833,5.137174632329014,31.0,251.53846501726656,-47.02347862939202
981,333.751499,-5.736893,NGC_6208,252.327,-53.7128,340,-0.974,0.159,-1.502,0.163,0.832,0.049,-31.761,0.845,1143,19,9.282,0.023,-0.089,0.077,0.91,0.076,-32.23180291752686,0.945777189953427,138.0,252.33768544912263,-53.72198704101349
982,340.670014,0.018363,NGC_6216,252.3346,-44.7223,180,-1.263,0.133,-2.549,0.105,0.369,0.048,,,2065,218,7.187,0.413,0.144,0.061,2.586,0.059,-8.460942963050067,4.867472471151903,4.0,252.33630102146248,-44.72878353762052
983,343.480051,1.203149,NGC_6231,253.5351,-41.8008,606,-0.533,0.185,-2.162,0.177,0.598,0.06,-28.186,0.458,1429,79,6.944,0.072,0.11,0.072,1.533,0.046,-31.23557781595896,1.209054193701209,84.0,253.56002142165065,-41.824447886227645
984,345.453371,2.461229,NGC_6242,253.8798,-39.4761,496,1.16,0.23,-0.817,0.192,0.752,0.082,,,1167,34,7.773,0.135,0.034,0.081,1.362,0.043,-7.46604806923064,1.0546375303625952,37.0,253.88257293213724,-39.47080691836125
985,341.550796,-1.196652,NGC_6249,254.4448,-44.8079,59,1.726,0.199,-3.428,0.145,0.788,0.059,,,1198,51,7.291,0.035,0.115,0.132,1.542,0.06,4.69469887436047,10.721463608086358,3.0,254.4386168105596,-44.81868894327887
986,340.684097,-1.938674,NGC_6250,254.5055,-45.9478,84,0.438,0.201,-2.376,0.147,0.977,0.051,,,954,39,7.283,0.049,-0.008,0.102,1.343,0.038,-19.63588290674373,9.324364504578666,22.0,254.48324762155204,-45.949187164295246
987,335.461366,-6.255419,NGC_6253,254.7786,-52.71,395,-4.532,0.183,-5.278,0.138,0.559,0.054,-27.932,0.682,1674,72,9.549,0.048,0.301,0.051,0.793,0.058,-28.53527940676319,0.6896028109733562,89.0,254.77575038440028,-52.71456003520373
988,341.986125,-1.53384,NGC_6259,255.1968,-44.6745,951,-1.012,0.138,-2.882,0.126,0.415,0.061,-36.049,0.409,1806,48,8.517,0.042,0.149,0.089,2.111,0.05,-35.61759514587229,0.4012528649507295,70.0,255.19493504611785,-44.68088522069171
989,346.053616,1.318677,NGC_6268,255.5261,-39.7128,121,0.894,0.182,-0.77,0.163,0.639,0.075,-14.452,0.369,1305,45,8.41,0.088,-0.153,0.078,1.54,0.074,-15.189588922475188,0.5976263517839759,22.0,255.5275580101885,-39.72049674256123
990,347.762001,1.985884,NGC_6281,256.1814,-37.9519,492,-1.871,0.332,-4.005,0.282,1.876,0.085,-6.415,1.598,523,7,8.516,0.086,0.042,0.058,0.634,0.06,-8.27900294007729,0.8305249866054712,232.0,256.18400826736035,-37.94094017921995
991,347.901616,-0.684968,NGC_6318,259.0423,-39.4241,169,-0.754,0.144,-2.457,0.11,0.409,0.054,,,2219,320,6.864,0.128,0.016,0.144,3.542,0.023,11.761812164865193,9.439043593867687,7.0,259.0453881029297,-39.42763794867638
992,345.284547,-3.075514,NGC_6322,259.6297,-42.9398,68,0.159,0.214,-2.295,0.195,0.733,0.111,-40.338,1.076,1315,63,7.034,0.236,0.008,0.161,2.069,0.074,-49.32336563551697,1.3594846364406517,10.0,259.6269216803437,-42.93955392868637
993,128.548111,1.729629,NGC_637,25.7705,64.0368,75,-1.212,0.072,0.02,0.104,0.341,0.031,,,2519,143,7.144,0.089,0.096,0.072,1.919,0.039,,,,25.77389975384564,64.0392534151504
994,355.664866,0.067995,NGC_6383,263.6573,-32.573,197,2.589,0.271,-1.662,0.253,0.881,0.153,,,1086,104,7.082,0.129,0.004,0.123,1.202,0.063,-48.75487106238652,1.482222856327888,31.0,263.67445792184725,-32.57543112065263
995,353.943565,-1.769584,NGC_6396,264.4046,-35.0129,50,-0.436,0.142,-2.027,0.124,0.359,0.068,,,2144,357,7.12,0.484,0.288,0.08,2.855,0.087,-51.96946905823196,17.525112553640724,4.0,264.3993161221811,-35.017420754536055
996,352.586429,-3.252472,NGC_6400,265.0646,-36.9499,190,0.505,0.167,-2.533,0.163,0.798,0.058,,,1130,51,8.398,0.322,0.147,0.077,1.464,0.094,-12.503742376324212,2.580205233333046,46.0,265.0592860878648,-36.95970230963202
997,355.686297,-1.174798,NGC_6404,264.9198,-33.2221,256,0.198,0.131,-0.698,0.126,0.357,0.066,9.38,0.494,2767,199,6.743,0.046,0.285,0.137,3.651,0.06,9.771732388780778,0.501867578398122,20.0,264.91107994176,-33.22593521014622
998,356.600376,-0.784447,NGC_6405,265.1037,-32.2404,492,-1.312,0.416,-5.839,0.385,2.167,0.099,-8.71,2.127,453,3,7.894,0.049,0.142,0.037,0.619,0.043,-8.146676010887294,1.2812401838943217,242.0,265.04067260979184,-32.246348718122654
999,356.911619,-1.509576,NGC_6416,266.0268,-32.358,252,-1.944,0.171,-2.32,0.126,0.922,0.058,,,997,22,8.411,0.13,0.067,0.067,0.977,0.075,-30.278831333163755,5.433612575045771,99.0,266.00920146020684,-32.35821360683962
1000,357.940829,-1.568183,NGC_6425,266.7171,-31.5102,118,3.791,0.182,-1.626,0.147,0.989,0.074,-3.126,0.439,952,37,8.687,0.149,-0.03,0.07,1.125,0.114,-3.175992437372603,1.0118200358179368,53.0,266.7297670472454,-31.50594442862005
1001,355.408053,-3.769763,NGC_6444,267.4166,-34.8124,75,-0.931,0.079,-0.903,0.083,0.523,0.034,,,1492,88,8.632,0.262,0.177,0.119,1.298,0.13,-30.184975951664075,5.237540062843585,12.0,267.40153411786235,-34.802150961676794
1002,359.482301,-1.594245,NGC_6451,267.6674,-30.2027,195,-0.111,0.113,-1.333,0.096,0.307,0.053,,,2794,268,6.925,0.122,0.457,0.195,2.366,0.063,-9.28584445336365,0.311177069584292,6.0,267.6749265576604,-30.207557260221183
1003,6.564879,1.967034,NGC_6469,268.2777,-22.2951,51,0.634,0.113,0.814,0.103,0.598,0.053,,,1602,123,7.943,0.405,0.304,0.107,2.055,0.133,-1.5552211768676811,8.95266781425383,2.0,268.27019752395734,-22.303756860552507
1004,355.758721,-4.49758,NGC_6475,268.3971,-34.8797,692,3.105,0.491,-5.399,0.47,3.567,0.105,-14.591,1.534,277,0,8.436,0.081,0.019,0.013,0.377,0.043,-14.489772828269176,0.7921263356968054,356.0,268.45656730871485,-34.813968263669324
1005,9.895411,2.862954,NGC_6494,269.2413,-18.9691,694,0.284,0.229,-1.798,0.224,1.359,0.066,-7.639,1.107,691,13,8.52,0.051,0.095,0.055,1.283,0.05,-8.01218171960176,1.8260647551902776,348.0,269.24105437360487,-18.98113712248864
1006,2.890567,-2.843805,NGC_6520,270.8554,-27.8802,42,0.702,0.12,-0.407,0.109,0.544,0.071,,,1699,87,7.352,0.324,0.027,0.139,1.541,0.077,-23.23106115253735,0.1839775784170252,3.0,270.8584710975129,-27.877891622069757
1007,6.074712,-1.314607,NGC_6530,271.1088,-24.3572,80,1.375,0.352,-1.992,0.307,0.762,0.111,,,1206,39,6.728,0.045,0.373,0.137,1.163,0.037,-4.8627407902946365,7.613704130420214,38.0,271.0967640602646,-24.355119847128023
1008,7.645097,-0.348564,NGC_6531,271.0312,-22.515,186,0.537,0.177,-1.536,0.355,0.797,0.067,,,1161,49,7.106,0.107,0.09,0.015,0.992,0.04,-9.794900479222026,6.037672928972516,43.0,271.0335905367548,-22.50351373447773
1009,129.086313,-0.362639,NGC_654,26.0066,61.8791,353,-1.105,0.12,-0.26,0.135,0.315,0.054,,,2516,211,7.171,0.107,-0.1,0.081,2.602,0.094,-30.645969864920986,0.2360699931924025,3.0,26.005181702817296,61.887652362045976
1010,13.445946,1.10407,NGC_6561,272.681,-16.7405,68,-0.006,0.106,-0.748,0.145,0.659,0.044,,,1461,86,7.237,0.077,0.328,0.163,1.386,0.043,1.6834880371514116,0.7296294814038288,10.0,272.65099096823013,-16.73191679490156
1011,9.417963,-1.668346,NGC_6568,273.2042,-21.605,156,0.582,0.15,-1.369,0.133,0.937,0.043,-43.241,0.815,971,45,8.886,0.059,0.148,0.1,0.883,0.082,-44.05196830286134,1.1540683763388564,76.0,273.19769037170465,-21.619427587270703
1012,9.278054,-2.540822,NGC_6583,273.9587,-22.144,163,1.307,0.114,0.113,0.103,0.414,0.048,-1.297,1.666,2162,132,8.973,0.062,0.293,0.038,1.836,0.128,-2.4878415208623665,1.1112022798135237,17.0,273.96485007972444,-22.14433510028592
1013,129.375848,-1.530377,NGC_659,26.1027,60.6769,153,-0.792,0.077,-0.26,0.105,0.286,0.044,-57.228,1.875,2601,159,7.344,0.125,-0.046,0.091,2.158,0.047,,,,26.095641907518708,60.678422921022594
